User_ID,Job_ID,User_Skills,Job_Requirements,User_Skill_Count,Job_Req_Count,Skill_Overlap_Count,Match_Score_Band,Education_Level,Experience_Years,Location,Job_Role
U100162,J200162,"Power BI, Machine Learning, Java, Statistics","TensorFlow, AWS, Docker",4,3,0,Low,Bachelor,1,Pune,Software Engineer
U100163,J200163,"Power BI, AWS, Excel, Statistics, NLP, Communication, Data Analysis","Java, SQL, Pandas, NLP, Leadership",7,5,1,Low,High School,3,Chennai,ML Engineer
U100164,J200164,"Tableau, Machine Learning, Leadership, Docker, Deep Learning","AWS, Python, Leadership, Machine Learning, Pandas, Power BI, NumPy",5,7,2,Low,High School,8,Hyderabad,Data Scientist
U100165,J200165,"AWS, NLP, Statistics, Kubernetes, Excel","C++, TensorFlow, Python",5,3,0,Low,Bachelor,6,Pune,Backend Developer
U100166,J200166,"NLP, Kubernetes, Docker, Leadership","AWS, Java, TensorFlow, NumPy",4,4,0,Low,Master,4,Mumbai,ML Engineer
U100167,J200167,"Statistics, Data Analysis, NumPy, C++, Tableau, Deep Learning, Leadership","TensorFlow, AWS, Docker, Deep Learning, Statistics, Pandas",7,6,2,Medium,Master,10,Delhi,ML Engineer
U100168,J200168,"Leadership, Communication, Java","NumPy, Tableau, C++, Data Analysis, Machine Learning, Communication",3,6,1,Low,Master,10,Chennai,Backend Developer
U100169,J200169,"C++, Docker, Leadership, Tableau, Excel, AWS, Java","AWS, C++, Machine Learning, TensorFlow",7,4,2,Medium,Master,8,Hyderabad,Data Scientist
U100170,J200170,"NLP, Data Analysis, Docker, SQL, NumPy","Statistics, NLP, Deep Learning, AWS, Pandas, Machine Learning",5,6,1,Low,Bachelor,0,Mumbai,Data Analyst
U100171,J200171,"Java, AWS, Statistics, Communication, NLP, Kubernetes, Docker","Leadership, AWS, TensorFlow, Pandas",7,4,1,Low,PhD,6,Bangalore,DevOps Engineer
U100172,J200172,"AWS, NumPy, TensorFlow","Tableau, Excel, Statistics, TensorFlow, SQL",3,5,1,Low,Master,9,Mumbai,Business Analyst
U100173,J200173,"Communication, Java, Python, AWS, Pandas, NumPy","Java, NLP, Statistics, TensorFlow, Leadership, SQL",6,6,1,Low,Master,4,Pune,Business Analyst
U100174,J200174,"Leadership, Java, Power BI","Pandas, Kubernetes, Leadership",3,3,1,Medium,Bachelor,6,Pune,Data Scientist
U100175,J200175,"SQL, Tableau, Deep Learning","Statistics, Leadership, NumPy, Python, Deep Learning",3,5,1,Low,Bachelor,9,Mumbai,Data Scientist
U100176,J200176,"NumPy, Java, Power BI, AWS, Machine Learning","Java, Docker, C++, Communication, Excel, Machine Learning, Deep Learning",5,7,2,Low,Master,9,Hyderabad,DevOps Engineer
U100177,J200177,"Data Analysis, Statistics, SQL, Leadership, Power BI","Kubernetes, Communication, Pandas, AWS, Leadership, Excel, Python",5,7,1,Low,Bachelor,7,Pune,DevOps Engineer
U100178,J200178,"SQL, Java, Pandas, Leadership, Power BI, Python, Kubernetes","Machine Learning, Excel, Kubernetes",7,3,1,Medium,Master,2,Delhi,Backend Developer
U100179,J200179,"Power BI, Leadership, Docker, Pandas, AWS","Communication, AWS, SQL, TensorFlow, Docker, Tableau",5,6,2,Medium,Bachelor,6,Chennai,Data Analyst
U100180,J200180,"Power BI, Python, SQL, C++, Kubernetes","Statistics, Machine Learning, C++, Kubernetes, AWS, Java",5,6,2,Medium,Bachelor,10,Pune,Software Engineer
U100181,J200181,"Kubernetes, Leadership, NLP, AWS","Machine Learning, Communication, Java, Python, Data Analysis",4,5,0,Low,PhD,6,Chennai,Business Analyst
U100182,J200182,"AWS, SQL, Python","C++, Power BI, Excel, Machine Learning, Python, Java, Tableau",3,7,1,Low,PhD,4,Pune,ML Engineer
U100183,J200183,"Machine Learning, Excel, TensorFlow, Deep Learning, Statistics, Java, Data Analysis","Machine Learning, NLP, SQL",7,3,1,Medium,PhD,4,Pune,Software Engineer
U100184,J200184,"Machine Learning, C++, Pandas, NLP, Tableau, AWS","Kubernetes, Leadership, Deep Learning, NumPy, Data Analysis",6,5,0,Low,High School,0,Pune,Software Engineer
U100185,J200185,"Statistics, Power BI, Kubernetes, TensorFlow, Tableau, Machine Learning","Machine Learning, TensorFlow, Excel, Data Analysis, NLP, Power BI",6,6,3,Medium,High School,4,Hyderabad,Data Analyst
U100186,J200186,"NumPy, AWS, Leadership, Power BI, Kubernetes","Machine Learning, Leadership, Data Analysis, SQL, Python, Docker, Java",5,7,1,Low,High School,0,Mumbai,Data Analyst
U100187,J200187,"Communication, AWS, Docker, TensorFlow, NLP, Power BI, C++","Excel, NumPy, C++",7,3,1,Medium,PhD,2,Delhi,Software Engineer
U100188,J200188,"Communication, Docker, Power BI, Statistics, Leadership","Deep Learning, Excel, AWS, Kubernetes, Python, Docker",5,6,1,Low,PhD,0,Hyderabad,Software Engineer
U100189,J200189,"NLP, Pandas, Kubernetes, Power BI, Machine Learning, Python","Pandas, C++, Excel, Data Analysis, Machine Learning, Docker",6,6,2,Medium,PhD,8,Hyderabad,Software Engineer
U100190,J200190,"Excel, AWS, C++","Machine Learning, Communication, NLP, C++",3,4,1,Low,High School,9,Bangalore,Software Engineer
U100191,J200191,"NumPy, Tableau, SQL","C++, AWS, Leadership, NLP",3,4,0,Low,Master,3,Bangalore,Business Analyst
U100192,J200192,"Statistics, NumPy, Pandas, AWS, Python, Communication","Python, Machine Learning, NumPy, Kubernetes, Data Analysis",6,5,2,Medium,Master,2,Delhi,Software Engineer
U100193,J200193,"Data Analysis, Statistics, Java, TensorFlow, Deep Learning, Docker, Communication","SQL, Docker, C++, AWS, Pandas",7,5,1,Low,PhD,3,Pune,ML Engineer
U100194,J200194,"Excel, Data Analysis, Deep Learning","Communication, Machine Learning, AWS, TensorFlow",3,4,0,Low,Master,9,Hyderabad,Business Analyst
U100195,J200195,"SQL, NLP, Docker, Kubernetes","Deep Learning, AWS, Communication, Data Analysis, NLP, Tableau, Kubernetes",4,7,2,Low,PhD,6,Pune,Business Analyst
U100196,J200196,"AWS, Docker, Statistics, Data Analysis, Python, Tableau","Kubernetes, AWS, Python, C++, Excel",6,5,2,Medium,Bachelor,0,Mumbai,Backend Developer
U100197,J200197,"Communication, Pandas, Tableau, Power BI, NumPy, Machine Learning, Excel","NumPy, Power BI, Machine Learning, C++, TensorFlow, Docker, Tableau",7,7,4,Medium,High School,8,Bangalore,Business Analyst
U100198,J200198,"Pandas, Java, Machine Learning, Statistics","Power BI, C++, Deep Learning",4,3,0,Low,Bachelor,3,Hyderabad,Data Scientist
U100199,J200199,"Leadership, NumPy, Tableau, Docker, Excel, TensorFlow, NLP","SQL, Excel, Machine Learning, Pandas",7,4,1,Low,Master,8,Hyderabad,Data Analyst
U100200,J200200,"AWS, Data Analysis, Machine Learning, Kubernetes, C++, Tableau","SQL, Data Analysis, Java, TensorFlow, Deep Learning, Communication",6,6,1,Low,Bachelor,9,Chennai,Business Analyst
U100201,J200201,"Java, NumPy, TensorFlow, Machine Learning, Docker, NLP, Kubernetes","Kubernetes, Pandas, Power BI, Java, Python, Statistics, Deep Learning",7,7,2,Low,PhD,1,Bangalore,Data Analyst
U100202,J200202,"Kubernetes, Java, AWS, TensorFlow, SQL, NumPy, C++","Power BI, Python, Tableau, Communication",7,4,0,Low,PhD,4,Pune,DevOps Engineer
U100203,J200203,"Docker, Excel, Tableau, Java, Leadership, SQL, Pandas","Power BI, SQL, Java, Deep Learning, NLP, Python",7,6,2,Medium,High School,2,Chennai,Software Engineer
U100204,J200204,"Leadership, Machine Learning, Kubernetes, Data Analysis, TensorFlow","C++, Communication, TensorFlow, Docker",5,4,1,Low,PhD,10,Pune,DevOps Engineer
U100205,J200205,"NLP, Kubernetes, Leadership, SQL, Communication, Python","AWS, Pandas, NLP",6,3,1,Medium,Bachelor,1,Bangalore,DevOps Engineer
U100206,J200206,"AWS, SQL, Statistics, Tableau, TensorFlow","C++, Power BI, Machine Learning, Java, Kubernetes, NLP, Tableau",5,7,1,Low,Master,9,Pune,DevOps Engineer
U100207,J200207,"AWS, Data Analysis, Statistics, Power BI, Leadership","Leadership, Power BI, Python, NLP, Machine Learning",5,5,2,Medium,Bachelor,2,Pune,DevOps Engineer
U100208,J200208,"NLP, Java, C++, Data Analysis, Docker, Machine Learning, Power BI","Python, SQL, Data Analysis, NumPy, Power BI, Leadership, Communication",7,7,2,Low,PhD,8,Mumbai,Data Scientist
U100209,J200209,"Communication, Docker, Deep Learning, C++, Pandas, Leadership, Power BI","Pandas, Data Analysis, Statistics, Communication, Deep Learning",7,5,3,Medium,Bachelor,3,Hyderabad,Data Scientist
U100210,J200210,"NumPy, Data Analysis, Statistics, Pandas","C++, NLP, Deep Learning, Kubernetes, Machine Learning, Communication",4,6,0,Low,Master,4,Pune,Backend Developer
U100211,J200211,"NumPy, C++, TensorFlow, Statistics","Tableau, Pandas, Excel, Docker, C++, Kubernetes, NLP",4,7,1,Low,High School,7,Bangalore,ML Engineer
U100212,J200212,"NLP, Communication, Tableau, Statistics, Power BI, Excel, Leadership","AWS, NumPy, NLP, Machine Learning, Deep Learning, Statistics, Python",7,7,2,Low,High School,8,Chennai,Backend Developer
U100213,J200213,"Communication, TensorFlow, Tableau, Pandas","Leadership, Python, SQL, Tableau",4,4,1,Low,Master,9,Pune,DevOps Engineer
U100214,J200214,"NLP, Tableau, SQL, NumPy, Communication","Tableau, TensorFlow, Excel, Docker, Deep Learning, C++",5,6,1,Low,Master,0,Pune,Data Analyst
U100215,J200215,"Excel, Leadership, TensorFlow, AWS","Excel, Machine Learning, TensorFlow, AWS",4,4,3,High,PhD,8,Mumbai,ML Engineer
U100216,J200216,"Communication, NLP, Data Analysis, Java","TensorFlow, SQL, Leadership, NumPy, Python, Statistics",4,6,0,Low,High School,5,Hyderabad,Software Engineer
U100217,J200217,"Docker, Pandas, Deep Learning","Data Analysis, Java, Kubernetes, Communication, Statistics",3,5,0,Low,PhD,7,Delhi,Data Scientist
U100218,J200218,"Statistics, Java, NLP, C++, Tableau, Python","C++, Python, Java, Communication, Power BI",6,5,3,Medium,PhD,1,Hyderabad,DevOps Engineer
U100219,J200219,"Statistics, SQL, NLP, Kubernetes, TensorFlow, Leadership, Python","Python, Machine Learning, Pandas",7,3,1,Medium,Master,2,Delhi,DevOps Engineer
U100220,J200220,"Kubernetes, AWS, Statistics, Deep Learning, NumPy, TensorFlow, Machine Learning","Data Analysis, NumPy, C++",7,3,1,Medium,High School,4,Delhi,DevOps Engineer
U100221,J200221,"Kubernetes, Tableau, Deep Learning, Machine Learning","Tableau, NumPy, Communication, Docker",4,4,1,Low,High School,1,Pune,Data Analyst
U100222,J200222,"Kubernetes, AWS, Data Analysis, TensorFlow","Power BI, Statistics, Excel, Communication, Java, Tableau",4,6,0,Low,PhD,3,Hyderabad,Software Engineer
U100223,J200223,"Statistics, C++, Tableau","Statistics, Python, AWS, Power BI",3,4,1,Low,PhD,2,Pune,Software Engineer
U100224,J200224,"Power BI, Python, NLP, Deep Learning, AWS, NumPy, Excel","Deep Learning, NumPy, TensorFlow",7,3,2,Medium,Bachelor,6,Chennai,Data Scientist
U100225,J200225,"Java, Machine Learning, Power BI, Docker","Communication, Statistics, Deep Learning, Data Analysis, Python, TensorFlow, Power BI",4,7,1,Low,High School,4,Mumbai,Data Analyst
U100226,J200226,"Docker, Power BI, Communication, Machine Learning, Kubernetes, AWS","Java, TensorFlow, Communication, Data Analysis, Power BI, SQL, Docker",6,7,3,Medium,PhD,2,Chennai,DevOps Engineer
U100227,J200227,"Statistics, NLP, Kubernetes","Data Analysis, Java, Kubernetes, C++, Leadership, Pandas, Python",3,7,1,Low,Bachelor,5,Bangalore,Backend Developer
U100228,J200228,"Python, TensorFlow, Java, Leadership, NLP, C++","Java, AWS, Deep Learning, Machine Learning",6,4,1,Low,Bachelor,1,Bangalore,ML Engineer
U100229,J200229,"Docker, Machine Learning, Deep Learning, Power BI","Pandas, Docker, SQL, C++",4,4,1,Low,High School,0,Delhi,Data Analyst
U100230,J200230,"Deep Learning, Leadership, NumPy, C++, Pandas, AWS, Communication","AWS, Kubernetes, TensorFlow, Pandas, Python",7,5,2,Medium,Master,3,Chennai,DevOps Engineer
U100231,J200231,"Communication, Data Analysis, NumPy, Statistics","Excel, AWS, Kubernetes, Docker, Python",4,5,0,Low,Bachelor,0,Mumbai,Business Analyst
U100232,J200232,"Communication, Excel, Data Analysis","Java, AWS, Pandas",3,3,0,Low,Master,3,Bangalore,Data Analyst
U100233,J200233,"Tableau, C++, Java, Docker, Leadership, Statistics","AWS, Kubernetes, Statistics",6,3,1,Medium,PhD,2,Chennai,Data Scientist
U100234,J200234,"NumPy, TensorFlow, Tableau, Power BI, Machine Learning, Excel","Java, SQL, NumPy, Machine Learning, TensorFlow",6,5,3,Medium,Master,0,Hyderabad,Software Engineer
U100235,J200235,"Deep Learning, Pandas, Communication, Excel, Tableau","Java, AWS, TensorFlow, Excel, Python, Pandas",5,6,2,Medium,PhD,1,Delhi,Data Analyst
U100236,J200236,"TensorFlow, Excel, AWS","Deep Learning, Statistics, C++, Tableau, Excel, Pandas",3,6,1,Low,Bachelor,10,Delhi,Software Engineer
U100237,J200237,"Leadership, TensorFlow, Deep Learning","Pandas, Data Analysis, NumPy",3,3,0,Low,High School,6,Pune,Backend Developer
U100238,J200238,"Tableau, Machine Learning, Excel, Pandas, Power BI","Statistics, NumPy, AWS",5,3,0,Low,Bachelor,1,Delhi,Software Engineer
U100239,J200239,"NumPy, Statistics, Excel, SQL, Python, Pandas, Deep Learning","NLP, Tableau, Deep Learning, Python, Communication, C++, Kubernetes",7,7,2,Low,Master,2,Delhi,DevOps Engineer
U100240,J200240,"TensorFlow, Docker, C++, Pandas","Kubernetes, NLP, Machine Learning, AWS",4,4,0,Low,Bachelor,6,Bangalore,Business Analyst
U100241,J200241,"Power BI, AWS, Communication, Tableau, Python, Docker, C++","Python, Statistics, Docker, Communication, Leadership",7,5,3,Medium,PhD,7,Mumbai,ML Engineer
U100242,J200242,"Power BI, NumPy, Kubernetes","Communication, Docker, SQL, Python, C++, Power BI, Leadership",3,7,1,Low,PhD,5,Hyderabad,Backend Developer
U100243,J200243,"AWS, Excel, SQL, Data Analysis, Power BI, Python","Pandas, Docker, Statistics, Communication",6,4,0,Low,High School,1,Bangalore,DevOps Engineer
U100244,J200244,"NLP, AWS, Pandas, Python, NumPy, Data Analysis, Kubernetes","Data Analysis, Deep Learning, SQL",7,3,1,Medium,Master,5,Delhi,ML Engineer
U100245,J200245,"Data Analysis, Leadership, Communication, Tableau","AWS, NLP, Power BI, Statistics, Leadership",4,5,1,Low,High School,4,Hyderabad,Backend Developer
U100246,J200246,"Tableau, NLP, Statistics, AWS, Deep Learning, Excel","NumPy, Machine Learning, Pandas, Docker, Communication, Power BI",6,6,0,Low,Master,9,Bangalore,Data Analyst
U100247,J200247,"Excel, C++, Data Analysis, Kubernetes, Docker, Leadership","Tableau, Machine Learning, Docker",6,3,1,Medium,High School,10,Pune,Business Analyst
U100248,J200248,"Machine Learning, Tableau, Java","SQL, Leadership, Statistics, Communication, TensorFlow",3,5,0,Low,PhD,2,Chennai,Data Scientist
U100249,J200249,"Kubernetes, AWS, NumPy","Statistics, Data Analysis, Deep Learning, Excel, Python, Kubernetes",3,6,1,Low,Bachelor,3,Pune,Software Engineer
U100250,J200250,"TensorFlow, Statistics, C++, Machine Learning, NLP","Tableau, Data Analysis, Pandas, Statistics",5,4,1,Low,PhD,2,Delhi,ML Engineer
U100251,J200251,"C++, Tableau, Pandas, Python","Java, NumPy, TensorFlow, SQL, AWS, Docker",4,6,0,Low,High School,0,Chennai,Data Scientist
U100252,J200252,"SQL, TensorFlow, Excel, Tableau, Data Analysis, AWS, Deep Learning","Deep Learning, Power BI, Data Analysis, SQL",7,4,3,High,Master,0,Bangalore,DevOps Engineer
U100253,J200253,"TensorFlow, Docker, Power BI, Tableau","Communication, Kubernetes, Deep Learning, Docker",4,4,1,Low,Bachelor,3,Chennai,Data Scientist
U100254,J200254,"Java, Docker, NLP, SQL, Machine Learning, Communication, Data Analysis","Docker, Excel, Leadership, Deep Learning, Communication",7,5,2,Medium,High School,4,Mumbai,Software Engineer
U100255,J200255,"Java, TensorFlow, Python, NumPy","Python, SQL, NLP, Excel",4,4,1,Low,PhD,6,Mumbai,Data Scientist
U100256,J200256,"NLP, C++, Excel, Data Analysis","TensorFlow, NumPy, Leadership, Statistics",4,4,0,Low,Bachelor,7,Delhi,ML Engineer
U100257,J200257,"Machine Learning, Communication, Pandas, Deep Learning, TensorFlow","Machine Learning, Data Analysis, Docker",5,3,1,Medium,Bachelor,5,Hyderabad,ML Engineer
U100258,J200258,"Leadership, Java, Power BI, NumPy","Machine Learning, Python, Tableau",4,3,0,Low,High School,6,Mumbai,Data Analyst
U100259,J200259,"NLP, TensorFlow, Tableau, Excel, SQL, Pandas","Pandas, Deep Learning, Communication, Kubernetes, Java",6,5,1,Low,High School,2,Mumbai,DevOps Engineer
U100260,J200260,"Java, Excel, Data Analysis, C++, Docker","Kubernetes, Tableau, Power BI",5,3,0,Low,Bachelor,7,Hyderabad,Backend Developer
U100261,J200261,"Excel, Java, NumPy, Python, Machine Learning","Tableau, C++, NLP, Excel, Deep Learning",5,5,1,Low,PhD,7,Chennai,Data Scientist
U100262,J200262,"Docker, Power BI, Excel, Communication, Tableau, Data Analysis, Statistics","Java, AWS, NLP, Communication, Deep Learning, Leadership",7,6,1,Low,Bachelor,4,Mumbai,Backend Developer
U100263,J200263,"Data Analysis, Docker, Leadership, Excel, NLP","Python, Deep Learning, Docker",5,3,1,Medium,PhD,9,Delhi,Software Engineer
U100264,J200264,"Statistics, NumPy, Java, Data Analysis, Docker, NLP","AWS, Pandas, C++, Python",6,4,0,Low,PhD,8,Bangalore,Data Scientist
U100265,J200265,"Java, Pandas, Machine Learning, NLP, Docker","Deep Learning, Tableau, Pandas, SQL, Kubernetes",5,5,1,Low,PhD,4,Delhi,Data Scientist
U100266,J200266,"Leadership, Data Analysis, Kubernetes, Statistics, Python, Deep Learning, Pandas","NLP, Kubernetes, Data Analysis, SQL",7,4,2,Medium,Bachelor,9,Hyderabad,Data Scientist
U100267,J200267,"Power BI, Data Analysis, AWS, Docker, Pandas, Java, C++","Java, C++, Communication, Statistics, Kubernetes, Deep Learning",7,6,2,Medium,Master,6,Pune,Software Engineer
U100268,J200268,"Statistics, Docker, Data Analysis, Kubernetes, Power BI","Docker, Pandas, Data Analysis, Deep Learning, Statistics",5,5,3,Medium,High School,3,Chennai,Software Engineer
U100269,J200269,"Docker, Communication, C++, SQL, Leadership","Leadership, Machine Learning, Python, NumPy, Communication, SQL, Java",5,7,3,Medium,High School,3,Mumbai,Business Analyst
U100270,J200270,"NLP, Leadership, Pandas, Machine Learning, Tableau","Docker, SQL, Kubernetes, Power BI, Pandas, Data Analysis",5,6,1,Low,Master,5,Pune,Business Analyst
U100271,J200271,"NumPy, Deep Learning, C++","Python, AWS, Docker",3,3,0,Low,PhD,4,Delhi,Business Analyst
U100272,J200272,"Deep Learning, Docker, Communication, NLP, Statistics","Deep Learning, Power BI, Machine Learning, Statistics, Excel, Python, Docker",5,7,3,Medium,Bachelor,1,Hyderabad,Business Analyst
U100273,J200273,"SQL, Statistics, Data Analysis","Deep Learning, Statistics, Kubernetes, Leadership",3,4,1,Low,Master,10,Delhi,ML Engineer
U100274,J200274,"Deep Learning, Leadership, Kubernetes, NLP, AWS, Python","NumPy, Communication, Data Analysis, NLP",6,4,1,Low,High School,6,Bangalore,Software Engineer
U100275,J200275,"Docker, Tableau, NLP","Statistics, Pandas, Java, TensorFlow",3,4,0,Low,PhD,7,Pune,DevOps Engineer
U100276,J200276,"Python, Machine Learning, Tableau, Data Analysis, Excel, SQL, NLP","Leadership, Data Analysis, C++, Communication, Python, Pandas, NumPy",7,7,2,Low,High School,3,Bangalore,Business Analyst
U100277,J200277,"Excel, AWS, Kubernetes, SQL, Data Analysis, Statistics","TensorFlow, Kubernetes, Deep Learning, NumPy, Java, Pandas",6,6,1,Low,Master,1,Chennai,Backend Developer
U100278,J200278,"C++, NumPy, Java, Deep Learning, Excel, NLP","NLP, Communication, TensorFlow, Tableau, SQL, Power BI, Pandas",6,7,1,Low,PhD,7,Bangalore,DevOps Engineer
U100279,J200279,"Data Analysis, Leadership, Deep Learning, Power BI","Tableau, SQL, Pandas, C++, Data Analysis, NumPy",4,6,1,Low,High School,10,Pune,ML Engineer
U100280,J200280,"Machine Learning, Leadership, NumPy, Communication, TensorFlow","Excel, Pandas, NLP, C++, SQL",5,5,0,Low,PhD,5,Chennai,ML Engineer
U100281,J200281,"Pandas, Java, TensorFlow, Machine Learning, Tableau","Communication, Tableau, AWS, Data Analysis, Statistics",5,5,1,Low,PhD,6,Delhi,Backend Developer
