user_id,job_id,match_score,recommended,user_skill_count,job_req_count,skill_overlap_count,match_score_band
603,333,0.276849093622389,0,4,4,2,Low
604,55,0.0990525214504446,0,5,4,2,Low
605,252,0.367437088840439,0,3,3,0,Low
606,355,0.390659937830106,0,2,2,0,Low
607,211,0.284543713112284,0,3,4,2,Low
608,24,0.690927765195728,0,3,5,1,Low
609,33,0.885326706108006,1,5,5,2,Low
610,59,0.888553767763275,1,4,2,2,Low
611,465,0.661571362552333,0,4,5,1,Low
612,247,0.732654913812929,0,2,5,1,Low
613,153,0.453408336957559,0,3,2,1,Low
614,281,0.115364125497936,0,5,4,2,Low
615,161,0.773860259461021,0,5,3,1,Low
616,30,0.241517119125558,0,4,4,1,Low
617,488,0.41596768788313,0,3,2,1,Low
618,422,0.48269610569582,0,3,4,0,Low
619,135,0.708701897640469,0,4,5,1,Low
620,325,0.435226111244164,0,2,5,1,Low
621,261,0.253631091394029,0,5,4,1,Low
622,51,0.355272353852875,0,4,3,0,Low
623,232,0.95771545391841,1,3,5,2,Low
624,409,0.0513486536713476,0,5,2,0,Low
625,24,0.269082175071522,0,4,2,0,Low
626,38,0.597754185253737,0,4,3,2,Low
627,389,0.918426740808899,1,2,5,2,Low
628,292,0.904411458956873,1,2,3,0,Low
629,82,0.791357677347323,0,5,2,1,Low
630,96,0.712819855275391,0,5,3,1,Low
631,309,0.137618733769919,0,3,4,0,Low
632,317,0.0522674317353838,0,2,4,0,Low
633,271,0.239475822704281,0,4,5,2,Low
634,99,0.673111690077427,0,2,4,0,Low
635,202,0.198335521823528,0,3,5,2,Low
636,208,0.496198318821987,0,2,5,1,Low
637,392,0.421453394509368,0,4,4,0,Low
638,247,0.981457533677057,1,2,5,1,Low
639,174,0.222249742064643,0,4,5,2,Low
640,205,0.260329183145542,0,5,5,2,Low
641,150,0.217989413381031,0,3,3,0,Low
642,222,0.530597851340397,0,3,3,1,Low
643,11,0.657619065346025,0,5,5,1,Low
644,2,0.126986823282052,0,4,4,2,Low
645,333,0.176495546235609,0,2,2,0,Low
646,273,0.214896794424675,0,4,5,1,Low
647,279,0.511561485967514,0,4,4,1,Low
648,474,0.163564830000602,0,5,5,3,Low
649,149,0.171451860498805,0,3,5,1,Low
650,470,0.124763657028306,0,4,3,0,Low
651,18,0.176410146297858,0,2,5,1,Low
652,170,0.88940178463338,1,5,5,2,Low
653,258,0.404850069522981,0,5,3,2,Low
654,172,0.60797621125552,0,3,4,1,Low
655,301,0.913362888540211,1,4,5,3,Low
656,93,0.619189772387342,0,3,3,2,Low
657,154,0.323196819694651,0,5,5,2,Low
658,211,0.880154906191865,1,3,2,0,Low
659,185,0.341563919318947,0,2,2,1,Low
660,414,0.458196404031207,0,3,2,1,Low
661,194,0.25974183482183,0,3,2,1,Low
662,55,0.761106226815762,0,5,3,1,Low
663,16,0.29801709897422,0,3,3,2,Low
664,172,0.727354526558985,0,3,4,1,Low
665,421,0.378231985762802,0,5,4,2,Low
666,491,0.279709824482977,0,4,3,1,Low
667,435,0.690553107005186,0,2,2,0,Low
668,466,0.227520192051768,0,3,2,0,Low
669,241,0.717050361051257,0,2,4,1,Low
670,11,0.536884829381127,0,2,3,1,Low
671,69,0.711299216872348,0,2,2,0,Low
672,242,0.582122353029576,0,2,5,1,Low
673,441,0.0430559923046994,0,2,4,1,Low
674,136,0.714408872374327,0,3,5,0,Low
675,2,0.265747916549508,0,2,2,1,Low
676,376,0.345493682835488,0,2,2,0,Low
677,57,0.751503549110299,0,3,2,0,Low
678,226,0.0379988040116465,0,3,4,1,Low
679,484,0.573662774635399,0,5,2,1,Low
680,10,0.43993381140324,0,5,3,1,Low
681,296,0.0900811446518198,0,3,4,0,Low
682,89,0.635423082926018,0,4,2,0,Low
683,310,0.645681058576933,0,4,3,0,Low
684,427,0.630199168443951,0,4,5,3,Low
685,214,0.852257574288481,1,2,4,1,Low
686,420,0.887046604730372,1,2,5,1,Low
687,369,0.101143688952768,0,4,4,2,Low
688,448,0.661280695114719,0,3,5,1,Low
689,62,0.264809084480613,0,5,5,3,Low
690,65,0.351034681004694,0,3,4,2,Low
691,5,0.517411953265128,0,5,2,1,Low
692,184,0.395640249016912,0,3,2,1,Low
693,298,0.865558484656117,1,3,3,1,Low
694,232,0.291809961441412,0,5,4,3,Low
695,149,0.809193193871693,1,5,2,1,Low
696,233,0.817719242394844,1,5,3,2,Low
697,279,0.7837351724864,0,4,5,3,Low
698,233,0.354801428564365,0,3,5,2,Low
699,191,0.808495889136779,1,3,4,1,Low
700,99,0.849187151386705,1,4,4,2,Low
701,444,0.216939550676865,0,5,2,0,Low
702,387,0.69851555499381,0,3,5,1,Low
703,105,0.839865759643655,1,2,2,1,Low
704,380,0.235446551257239,0,2,3,0,Low
705,479,0.335791096542296,0,2,5,0,Low
706,499,0.877879033257012,1,3,2,0,Low
707,237,0.993476842494356,1,4,3,1,Low
708,38,0.925321832300665,1,5,4,0,Low
709,189,0.297936461191374,0,3,4,1,Low
710,433,0.171565008345359,0,5,2,0,Low
711,142,0.596563990995161,0,5,3,1,Low
712,376,0.853190152657446,1,3,2,0,Low
713,111,0.655798904846351,0,2,2,0,Low
714,65,0.37514667995371,0,5,5,2,Low
715,408,0.324947269514778,0,5,2,2,Low
716,74,0.97688616116652,1,2,2,0,Low
717,461,0.904373480827853,1,5,2,2,Low
718,145,0.855829496355966,1,5,2,1,Low
719,421,0.487868237143528,0,3,5,2,Low
720,94,0.140890021853292,0,3,5,2,Low
721,376,0.491602616963889,0,5,5,3,Low
722,259,0.549768374637307,0,4,2,1,Low
723,185,0.401926486123654,0,2,4,0,Low
724,323,0.575813058694698,0,4,4,1,Low
725,493,0.420904202423385,0,3,3,2,Low
726,18,0.879339309273498,1,4,5,4,Low
727,4,0.289447290811878,0,2,5,2,Low
728,218,0.71718865808857,0,5,4,2,Low
729,246,0.674421479498218,0,2,2,1,Low
730,194,0.0105541815901598,0,5,2,2,Low
731,271,0.429734893555027,0,3,2,1,Low
732,144,0.0169521593726887,0,3,3,0,Low
733,206,0.218872473560356,0,2,5,1,Low
734,112,0.344196917757015,0,2,3,2,Low
735,226,0.311419852448058,0,5,3,1,Low
736,157,0.623274519897996,0,3,5,0,Low
737,368,0.794502902712647,0,5,3,2,Low
738,60,0.506387188074713,0,3,4,2,Low
739,12,0.910055141224404,1,5,5,0,Low
740,217,0.611720611205603,0,2,4,1,Low
741,174,0.507322837997796,0,2,4,0,Low
742,44,0.921959920242069,1,4,5,2,Low
743,54,0.869682831988763,1,5,3,0,Low
744,205,0.296730058609031,0,2,3,2,Low
745,8,0.85757360618027,1,3,2,2,Low
746,12,0.330757736017764,0,4,5,3,Low
747,74,0.105042940940085,0,2,4,0,Low
748,25,0.846143930523544,1,4,5,1,Low
749,411,0.674549977218236,0,5,5,2,Low
750,500,0.56173711877757,0,4,3,1,Low
751,4,0.276795243118608,0,5,2,2,Low
752,499,0.793025969081022,0,3,4,2,Low
753,89,0.68662676018497,0,2,5,1,Low
754,22,0.656473332752407,0,3,5,3,Low
755,83,0.574063625078101,0,5,3,1,Low
756,52,0.846336151740726,1,5,3,1,Low
757,194,0.0492036658868293,0,3,4,0,Low
758,48,0.693907643776271,0,3,3,1,Low
759,344,0.622404494415855,0,3,2,0,Low
760,19,0.450778132481303,0,2,4,0,Low
761,447,0.468493809018292,0,5,2,0,Low
762,330,0.0718559239251355,0,2,3,1,Low
763,436,0.508363084344059,0,5,5,4,Low
764,459,0.57462699422136,0,5,2,2,Low
765,435,0.88242943046373,1,2,5,0,Low
766,427,0.498096895462038,0,2,2,0,Low
767,415,0.582584161594265,0,5,5,1,Low
768,154,0.229994001158272,0,5,5,1,Low
769,311,0.00512159369025989,0,2,3,1,Low
770,260,0.87879443072659,1,2,4,2,Low
771,183,0.0900862610902419,0,3,5,2,Low
772,42,0.230620076928727,0,2,3,0,Low
773,322,0.10541791376116,0,2,3,1,Low
774,406,0.418883035613482,0,3,2,0,Low
775,129,0.721984961192743,0,4,2,1,Low
776,221,0.772966032409811,0,2,4,0,Low
777,342,0.366377916567845,0,5,2,1,Low
778,401,0.733763368884067,0,4,4,2,Low
779,371,0.0755633692407876,0,2,5,1,Low
780,86,0.542923014761153,0,3,5,3,Low
781,87,0.667334634204666,0,5,2,1,Low
782,374,0.565080887055537,0,2,4,0,Low
783,48,0.923523360869618,1,4,5,3,Low
784,26,0.103451978184905,0,3,3,2,Low
785,35,0.124055097604494,0,2,4,2,Low
786,432,0.066207488303074,0,3,3,1,Low
787,381,0.746771537624859,0,4,5,3,Low
788,437,0.775529208092682,0,5,5,3,Low
789,357,0.59582855607472,0,2,2,1,Low
790,8,0.109334640908377,0,5,5,2,Low
791,15,0.748559055521838,0,3,3,0,Low
792,435,0.210619573081021,0,4,4,1,Low
793,405,0.693064566000264,0,5,5,2,Low
794,266,0.086089054219628,0,3,5,3,Low
795,171,0.578743038604653,0,5,4,2,Low
796,140,0.455817608383452,0,2,2,0,Low
797,321,0.896311149431105,1,2,4,1,Low
798,66,0.268504927029754,0,5,2,1,Low
799,146,0.955197781947544,1,2,5,1,Low
800,185,0.105801499930829,0,2,3,0,Low
801,342,0.955149464287769,1,2,2,0,Low
802,149,0.356702833138532,0,3,3,1,Low
803,427,0.26418161375556,0,2,5,1,Low
804,386,0.729522576769494,0,4,2,0,Low
805,171,0.952204852869234,1,4,3,1,Low
806,99,0.374497606017308,0,4,3,1,Low
807,150,0.221378597209338,0,3,4,2,Low
808,236,0.960984897558203,1,3,3,1,Low
809,332,0.609132000819218,0,3,3,1,Low
810,251,0.533740323857691,0,5,3,2,Low
811,432,0.752857709736828,0,3,2,0,Low
812,277,0.828042147442186,1,3,4,2,Low
813,487,0.23719503500654,0,3,3,0,Low
814,327,0.415056108144349,0,5,4,3,Low
815,86,0.0646913206472978,0,2,2,0,Low
816,439,0.926048118391659,1,5,5,3,Low
817,181,0.294621921659288,0,3,4,1,Low
818,103,0.478655461038517,0,5,5,1,Low
819,485,0.262219595547203,0,2,5,1,Low
820,96,0.612797635367612,0,2,4,0,Low
821,297,0.0386886710846551,0,2,2,0,Low
822,348,0.460115878557987,0,2,3,2,Low
823,423,0.0792055943352948,0,4,2,1,Low
824,170,0.0945051443591535,0,5,3,1,Low
825,259,0.562745170749955,0,4,5,2,Low
826,214,0.246999010251013,0,4,5,3,Low
827,120,0.588895405000575,0,5,2,1,Low
828,112,0.780124132358224,0,5,4,1,Low
829,441,0.48975343847813,0,4,2,0,Low
830,6,0.934151036732602,1,3,2,0,Low
831,430,0.870683174061092,1,2,3,0,Low
832,172,0.110203435991858,0,3,3,0,Low
833,329,0.711399368293994,0,2,2,1,Low
834,447,0.0235017819014984,0,3,2,2,Low
835,242,0.523598833163742,0,4,3,1,Low
836,380,0.856667100675867,1,3,3,1,Low
837,74,0.613564703036015,0,2,2,0,Low
838,4,0.288857526874129,0,4,4,1,Low
839,200,0.785751501283135,0,4,2,0,Low
840,241,0.0789409889597447,0,4,2,2,Low
841,231,0.348725657823636,0,4,3,0,Low
842,28,0.680143390493988,0,2,2,0,Low
843,166,0.644033000582447,0,5,5,3,Low
844,462,0.2447716195307,0,3,2,0,Low
845,108,0.62140258564679,0,4,5,2,Low
846,164,0.422499066032662,0,4,2,1,Low
847,462,0.128356083380553,0,4,2,2,Low
848,111,0.0311532152911098,0,5,2,2,Low
849,497,0.432544202838729,0,2,5,1,Low
850,260,0.775164230797588,0,2,2,1,Low
851,206,0.834772053002396,1,3,4,2,Low
852,69,0.331728754904268,0,3,2,0,Low
853,345,0.609492793774513,0,5,3,1,Low
854,23,0.929364480340704,1,3,3,1,Low
855,264,0.978219322431182,1,4,4,1,Low
856,28,0.349803441287278,0,2,2,1,Low
857,454,0.675243015605668,0,4,5,2,Low
858,196,0.507700739444708,0,4,4,2,Low
859,87,0.696463770361914,0,5,5,3,Low
860,279,0.549413925920342,0,5,2,0,Low
861,427,0.942430702296834,1,2,5,1,Low
862,66,0.852027709384919,1,4,2,0,Low
863,358,0.883636578572079,1,3,3,1,Low
864,103,0.556575197529985,0,2,2,0,Low
865,92,0.483805587970288,0,2,2,1,Low
866,409,0.592424826957089,0,3,4,0,Low
867,145,0.443331612398043,0,2,4,0,Low
868,187,0.06936294338678,0,2,4,0,Low
869,329,0.017126511531949,0,3,3,0,Low
870,22,0.701956716664006,0,4,2,2,Low
871,175,0.872760544165487,1,4,3,2,Low
872,376,0.43803495867248,0,4,5,3,Low
873,177,0.887516446201972,1,4,3,1,Low
874,428,0.961838438775114,1,5,3,2,Low
875,314,0.9593558476049,1,5,2,2,Low
876,153,0.317688390689591,0,3,4,0,Low
877,206,0.496343063457328,0,2,5,1,Low
878,458,0.899653260012559,1,5,4,2,Low
879,455,0.59230668529898,0,3,3,1,Low
880,268,0.0700400574793407,0,2,2,1,Low
881,17,0.626076416271621,0,5,2,1,Low
882,192,0.677216873917871,0,4,2,1,Low
883,162,0.724994704989617,0,3,5,2,Low
884,351,0.652982673115965,0,4,5,1,Low
885,228,0.0136062643100869,0,2,3,1,Low
886,65,0.63603679513128,0,3,2,1,Low
887,493,0.0388776470858309,0,4,2,1,Low
888,451,0.447154131983833,0,5,4,2,Low
889,149,0.949661779536838,1,4,4,2,Low
890,261,0.336231150606571,0,5,5,3,Low
891,252,0.286330967825498,0,3,4,1,Low
892,203,0.87608194028799,1,4,2,0,Low
893,56,0.28875174777177,0,2,4,0,Low
894,281,0.479527714971362,0,3,3,0,Low
895,67,0.689436761744603,0,2,3,0,Low
896,319,0.170697389855563,0,3,5,2,Low
897,55,0.222816811994807,0,5,5,2,Low
898,486,0.24873102629216,0,3,2,2,Low
899,189,0.040406354903573,0,3,5,2,Low
900,363,0.328474853247008,0,5,2,0,Low
901,285,0.779836602840797,0,5,4,2,Low
902,491,0.838791409048663,1,2,5,2,Low
903,7,0.290994512239573,0,3,4,1,Low
904,47,0.863712158758772,1,2,3,1,Low
905,234,0.322137053153598,0,2,2,0,Low
906,213,0.825786833859192,1,5,2,1,Low
907,75,0.879071453275873,1,4,3,0,Low
908,413,0.972035844750878,1,4,3,1,Low
909,286,0.49248465868768,0,2,3,1,Low
910,461,0.100447475689713,0,5,5,2,Low
911,196,0.857506588420496,1,4,5,1,Low
912,30,0.741567549508596,0,4,5,1,Low
913,221,0.81965873796247,1,3,2,0,Low
914,344,0.362639756006866,0,4,4,0,Low
915,136,0.18078334229893,0,4,4,2,Low
916,285,0.481959668296555,0,2,5,1,Low
917,336,0.566287460612319,0,2,2,0,Low
918,403,0.83014058871518,1,3,3,2,Low
919,196,0.834783434716626,1,5,5,2,Low
920,247,0.0933876617749272,0,2,5,1,Low
921,9,0.327337864663036,0,3,3,0,Low
922,497,0.323328831929111,0,2,2,1,Low
923,306,0.272803366780015,0,5,5,3,Low
924,343,0.558950949143502,0,5,3,2,Low
925,329,0.31993973698675,0,2,4,0,Low
926,376,0.160047174236223,0,3,5,2,Low
927,475,0.265377837593212,0,2,2,1,Low
928,261,0.0949912113632859,0,3,3,1,Low
929,491,0.736382848940511,0,4,4,2,Low
930,301,0.0850955448253243,0,5,2,2,Low
931,373,0.104299390166391,0,5,4,0,Low
932,239,0.0753577586503528,0,5,3,2,Low
933,207,0.772890445411459,0,4,3,1,Low
934,95,0.454589604746182,0,5,4,2,Low
935,263,0.512692597355618,0,4,5,0,Low
936,290,0.360339223629238,0,3,5,1,Low
937,354,0.132549229828142,0,3,4,1,Low
938,269,0.723883614401481,0,4,2,1,Low
939,437,0.26724595798797,0,2,4,1,Low
940,368,0.540793325764184,0,2,5,1,Low
941,386,0.919746316614406,1,5,2,1,Low
942,121,0.447743669355407,0,3,3,1,Low
943,100,0.268846649028896,0,4,2,0,Low
944,300,0.506003851562617,0,4,3,2,Low
945,384,0.52952570229919,0,5,5,2,Low
946,408,0.12136953715879,0,3,5,3,Low
947,424,0.944724906368228,1,5,4,2,Low
948,153,0.232960543019998,0,3,4,3,Low
949,242,0.824296024853849,1,2,3,1,Low
950,39,0.517815778644314,0,5,5,2,Low
951,347,0.435018497478286,0,4,3,0,Low
952,99,0.501664551613253,0,2,3,1,Low
953,171,0.121803690553132,0,3,3,0,Low
954,367,0.379534824343485,0,3,4,2,Low
955,267,0.731124995574962,0,3,2,1,Low
956,473,0.374493948529273,0,5,4,2,Low
957,275,0.331439008873984,0,2,3,0,Low
958,240,0.3142711552647,0,2,5,1,Low
959,85,0.930520655482544,1,2,5,1,Low
960,428,0.155319275393131,0,2,4,0,Low
961,154,0.740721451791985,0,3,3,0,Low
962,34,0.920357574766148,1,5,2,1,Low
963,23,0.157345859400637,0,3,4,0,Low
964,19,0.639736309924745,0,2,3,0,Low
965,294,0.998910603263595,1,2,2,0,Low
966,258,0.345983466202921,0,3,5,0,Low
967,31,0.232921788347432,0,5,2,1,Low
968,137,0.79963161404355,0,3,3,1,Low
969,4,0.780110838507566,0,3,5,1,Low
970,461,0.240452962723954,0,3,4,0,Low
971,259,0.60464348597454,0,2,2,0,Low
972,2,0.369285074767494,0,3,3,0,Low
973,456,0.623471418875787,0,2,5,1,Low
974,332,0.282390343797089,0,4,3,3,Low
975,127,0.25846128716561,0,4,4,0,Low
976,407,0.446611242015007,0,2,5,1,Low
977,358,0.16484960013173,0,5,2,0,Low
978,382,0.839974660810406,1,5,2,1,Low
979,223,0.248199691033172,0,3,2,1,Low
980,44,0.472694423938143,0,4,2,0,Low
981,347,0.0859214743282152,0,2,4,0,Low
982,152,0.302525247856597,0,4,4,1,Low
983,461,0.556585942298773,0,5,4,3,Low
984,376,0.4618306699611,0,3,2,1,Low
985,465,0.929496320019112,1,2,3,0,Low
986,51,0.376273639375229,0,2,5,1,Low
987,111,0.807773043522035,1,2,5,1,Low
988,18,0.13171936380743,0,4,3,2,Low
989,223,0.713996217997614,0,2,5,2,Low
990,155,0.687683182171142,0,3,4,0,Low
991,453,0.685455968003832,0,3,2,0,Low
992,182,0.946517529278417,1,2,5,1,Low
993,173,0.425301022828322,0,5,3,3,Low
994,385,0.426742806676345,0,3,2,0,Low
995,221,0.0972921138929834,0,4,3,1,Low
996,188,0.169208547944506,0,5,2,0,Low
997,377,0.0592049580666755,0,4,4,2,Low
998,384,0.238921101455258,0,5,5,3,Low
999,449,0.804526078560935,1,2,2,0,Low
1000,369,0.570653116152559,0,2,2,0,Low
1001,231,0.950150932120799,1,3,5,2,Low
1002,464,0.858566010047512,1,3,3,1,Low
1003,176,0.246136408806543,0,2,3,1,Low
1004,62,0.306695587345055,0,5,3,2,Low
1005,41,0.152877821600441,0,4,5,3,Low
1006,425,0.550683457311672,0,5,2,1,Low
1007,434,0.122517142883101,0,4,3,0,Low
1008,307,0.383057652495056,0,5,5,3,Low
1009,292,0.34665935645837,0,3,5,2,Low
1010,71,0.345459585574832,0,3,4,1,Low
1011,51,0.302902340115308,0,5,5,3,Low
1012,7,0.499770079605727,0,4,4,2,Low
1013,476,0.103182552163392,0,5,2,1,Low
1014,471,0.827005770350726,1,5,2,1,Low
1015,211,0.657188639642397,0,5,5,2,Low
1016,320,0.72022613523295,0,5,4,1,Low
1017,69,0.136785721831768,0,5,2,1,Low
1018,475,0.884471371866371,1,5,5,2,Low
1019,485,0.64704541120713,0,5,4,1,Low
1020,492,0.369182193481247,0,4,5,1,Low
1021,358,0.287018518069859,0,5,5,2,Low
1022,276,0.826026647225894,1,2,3,1,Low
1023,327,0.785296986871645,0,2,3,1,Low
1024,441,0.38392387719502,0,5,2,1,Low
1025,210,0.856601363205232,1,5,4,2,Low
1026,297,0.663777269135953,0,4,4,1,Low
1027,183,0.435953291924259,0,3,5,2,Low
1028,186,0.046474224228486,0,4,2,1,Low
1029,301,0.202131988401834,0,4,2,0,Low
1030,288,0.799862040417951,0,4,3,0,Low
1031,260,0.131008645428144,0,5,3,0,Low
1032,33,0.429766071675469,0,5,5,2,Low
1033,163,0.427817686028986,0,4,2,1,Low
1034,144,0.899574254062948,1,2,4,1,Low
1035,478,0.0576830422941922,0,4,5,3,Low
1036,428,0.807509896711633,1,2,4,1,Low
1037,185,0.819902660863641,1,5,5,2,Low
1038,311,0.909274477266443,1,3,5,1,Low
1039,208,0.292260360425616,0,3,4,1,Low
1040,410,0.79569938869238,0,3,3,1,Low
1041,440,0.854972695029785,1,3,2,1,Low
1042,303,0.27953439349259,0,2,5,0,Low
1043,479,0.262803399710881,0,4,4,2,Low
1044,416,0.40374447126627,0,2,5,2,Low
1045,276,0.626851323794258,0,4,4,1,Low
1046,334,0.860932586892518,1,5,5,3,Low
1047,68,0.404623464045724,0,4,2,1,Low
1048,89,0.895632614328253,1,4,4,2,Low
1049,184,0.233627946269186,0,5,5,4,Low
1050,196,0.717355076217566,0,2,3,1,Low
1051,35,0.308657029746284,0,2,5,1,Low
1052,353,0.481865078779446,0,2,5,1,Low
1053,187,0.521398034305461,0,2,2,0,Low
1054,315,0.521885497528279,0,3,3,0,Low
1055,14,0.199813620950616,0,4,4,2,Low
1056,88,0.116444292580189,0,4,2,2,Low
1057,390,0.283657354204433,0,5,2,2,Low
1058,85,0.799930725102194,0,3,4,2,Low
1059,455,0.852137004786476,1,5,5,2,Low
1060,41,0.704762326186585,0,3,5,1,Low
1061,410,0.933066946902617,1,4,3,1,Low
1062,430,0.325402822359488,0,5,5,3,Low
1063,154,0.401300798356254,0,5,5,2,Low
1064,467,0.886660445123035,1,3,2,0,Low
1065,404,0.696489671508909,0,4,2,0,Low
1066,63,0.561259973604434,0,3,4,0,Low
1067,300,0.0381736901191996,0,3,2,0,Low
1068,329,0.582853155543014,0,2,5,1,Low
1069,227,0.531983079917276,0,2,2,0,Low
1070,106,0.676458830657255,0,5,2,1,Low
1071,336,0.927233139212904,1,4,4,1,Low
1072,273,0.457897847312098,0,3,5,2,Low
1073,308,0.940475599965925,1,3,5,2,Low
1074,197,0.812643375738214,1,4,4,2,Low
1075,138,0.146551616202316,0,3,2,1,Low
1076,405,0.780001142126112,0,4,3,2,Low
1077,324,0.143911430543863,0,4,2,2,Low
1078,456,0.282341178989623,0,5,5,4,Low
1079,471,0.12966861293823,0,4,5,1,Low
1080,437,0.210598904883218,0,2,2,1,Low
1081,405,0.331763383750086,0,2,5,1,Low
1082,315,0.85511646043194,1,2,3,1,Low
1083,180,0.980833082792275,1,5,3,1,Low
1084,356,0.186071036812758,0,2,3,0,Low
1085,6,0.880692128210451,1,4,5,2,Low
1086,497,0.128939400208901,0,3,4,2,Low
1087,215,0.929925466227191,1,4,3,1,Low
1088,84,0.467494517719924,0,5,4,2,Low
1089,35,0.991334050095436,1,5,3,1,Low
1090,223,0.839700329512599,1,5,4,2,Low
1091,267,0.207993573875094,0,3,2,1,Low
1092,335,0.929419107421954,1,4,2,1,Low
1093,256,0.345185748874926,0,5,2,0,Low
1094,60,0.629758413471195,0,5,5,1,Low
1095,342,0.272862049077941,0,2,4,1,Low
1096,301,0.208086354078588,0,4,5,3,Low
1097,420,0.735283964767955,0,5,3,2,Low
1098,52,0.513199636499317,0,3,4,1,Low
1099,493,0.777537205513324,0,5,5,3,Low
1100,302,0.341621366957901,0,4,3,0,Low
1101,125,0.0267006655908117,0,3,4,1,Low
1102,207,0.358412051743205,0,2,4,0,Low
1103,43,0.267917094892337,0,5,3,2,Low
1104,190,0.497813207404506,0,2,4,0,Low
1105,354,0.528890110359067,0,2,5,2,Low
1106,429,0.754603054767844,0,2,3,1,Low
1107,311,0.925474706907909,1,2,4,2,Low
1108,122,0.640339262505005,0,2,4,1,Low
1109,61,0.198703061074998,0,2,2,0,Low
1110,459,0.761047294870655,0,3,4,2,Low
1111,279,0.5483832918675,0,5,4,1,Low
1112,80,0.554134404449689,0,4,2,0,Low
1113,430,0.584229614448413,0,3,3,1,Low
1114,47,0.78551176352124,0,3,4,2,Low
1115,255,0.740802268835978,0,3,5,2,Low
1116,425,0.304160019522245,0,3,2,1,Low
1117,360,0.492738206401125,0,5,3,1,Low
1118,235,0.309152945154662,0,3,5,1,Low
1119,356,0.929646072874121,1,4,4,1,Low
1120,260,0.384138464365566,0,2,4,0,Low
1121,362,0.650322392614656,0,3,2,1,Low
1122,471,0.780395133670415,0,3,2,0,Low
1123,471,0.0372261494290469,0,3,2,0,Low
1124,345,0.902960725355101,1,5,5,3,Low
1125,421,0.101027983075542,0,3,4,1,Low
1126,259,0.189167027535377,0,4,4,1,Low
1127,329,0.466228826798382,0,5,3,2,Low
1128,115,0.764097196763387,0,5,3,1,Low
1129,43,0.495944994549741,0,3,4,0,Low
1130,91,0.493320514803398,0,2,3,1,Low
1131,173,0.817534053463051,1,3,4,2,Low
1132,276,0.938236143349256,1,3,5,1,Low
1133,136,0.42745007572949,0,2,2,1,Low
1134,232,0.735173081672601,0,2,5,2,Low
1135,264,0.548342966532834,0,5,4,3,Low
1136,159,0.820924390104705,1,3,5,2,Low
1137,469,0.840509676888175,1,5,3,1,Low
1138,335,0.995574164776441,1,2,4,1,Low
1139,217,0.814999171068849,1,4,5,3,Low
1140,494,0.711423099333074,0,5,2,2,Low
1141,236,0.0307458897975965,0,4,3,1,Low
1142,241,0.941220063010519,1,3,3,1,Low
1143,63,0.331120073001293,0,3,2,1,Low
1144,257,0.130796097728384,0,4,4,2,Low
1145,322,0.21571428050355,0,2,5,1,Low
1146,256,0.223381863346871,0,2,3,1,Low
1147,286,0.389099531615731,0,4,4,2,Low
1148,289,0.945970991873148,1,5,2,1,Low
1149,216,0.159813056672842,0,4,4,2,Low
1150,41,0.419945138537902,0,3,5,2,Low
1151,411,0.376540470202941,0,4,3,0,Low
1152,269,0.326301314352167,0,2,2,2,Low
1153,398,0.334551871780244,0,3,4,1,Low
1154,77,0.764707921156582,0,2,3,0,Low
1155,19,0.568904639812234,0,4,2,0,Low
1156,302,0.261742739115592,0,4,3,1,Low
1157,85,0.75687669128211,0,3,5,1,Low
1158,213,0.630545968463265,0,5,2,2,Low
1159,200,0.216567700259007,0,3,5,1,Low
1160,105,0.672887234624223,0,2,5,1,Low
1161,305,0.450303202980696,0,3,3,0,Low
1162,214,0.578044754195364,0,4,4,1,Low
1163,366,0.699618294694028,0,4,5,2,Low
1164,261,0.824061823568916,1,4,4,2,Low
1165,494,0.175040784049974,0,4,5,2,Low
1166,219,0.982395651816504,1,2,3,0,Low
1167,89,0.764537380985644,0,2,3,0,Low
1168,285,0.0194508331685117,0,2,2,0,Low
1169,176,0.294425213338426,0,5,5,2,Low
1170,361,0.365752119718405,0,5,3,3,Low
1171,282,0.86221660549522,1,4,2,0,Low
1172,87,0.337067226186175,0,3,5,1,Low
1173,38,0.543648506283826,0,3,4,1,Low
1174,61,0.900264952987731,1,2,4,1,Low
1175,125,0.421085039254929,0,3,5,3,Low
1176,63,0.380229886508379,0,3,4,0,Low
1177,409,0.537859978926291,0,4,4,1,Low
1178,192,0.137351132167836,0,3,3,3,Low
1179,182,0.0799676952488495,0,4,2,1,Low
1180,423,0.6249074223638,0,4,3,2,Low
1181,355,0.852132178852265,1,3,4,2,Low
1182,489,0.0463931243996774,0,2,2,0,Low
1183,473,0.39987265873337,0,5,3,2,Low
1184,448,0.764528060812318,0,4,4,3,Low
1185,80,0.960977049919797,1,3,5,3,Low
1186,176,0.290684086097816,0,4,3,2,Low
1187,141,0.100652055155267,0,4,5,3,Low
1188,193,0.562038962207188,0,3,5,2,Low
